0.001881189390974395,0.0,0.0,0.0,0.0009269207202006668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008772099941363879,0.9963146798946885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016316260350775493,0.0,0.0008122740446692317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008602364455173995,0.9966958634747358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016290955425115777,0.0,0.0008422180217674345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006299814639902922,0.9968987049717307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001679917451261625,0.0,0.0008628560883391057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102201618639428,0.0,0.0,0.9964352102740051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0020499914529866184,0.0,0.0007381707111262644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006895206728876129,0.9965223171629995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0021438009617061604,0.0,0.0006785357956311253,0.0,0.0,0.0,0.0,0.0,0.0,0.00023583422405791258,0.0,0.0,0.0,0.9969418290186048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.001646620058096629,0.0,0.0008431133660401711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006693426796667643,0.0,0.0,0.9968409238961964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0015807702747279487,0.0,0.0007073897484156197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014235768358084864,0.0,0.0,0.996288263141048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0018842639096899065,0.0,0.0007334868228149317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001489313317216264,0.995892935950279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0018926526881874312,0.0,0.0008617921010228053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018592637196602271,0.9953862914911296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0015244094416338146,0.0,0.000795657298937071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021965078755659118,0.9954834253838631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0019501755642731087,0.0,0.0007193573162440415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012909488753553593,0.9960395182441274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
