0.04782962761536199,0.5149798785391599,0.09369523172939404
0.042625868317022156,0.5025635984581976,0.10402212664641014
0.053351093279261984,0.4972084288955071,0.09528249120029673
0.05892830062055621,0.5058155782560227,0.08408069840077888
0.050083082571708806,0.48963086648723386,0.10355230283863667
0.0398907184896448,0.49220526839369866,0.11015663144060048
0.060403083384212054,0.48934757600600615,0.08620304533587306
0.06543528852609035,0.494067598149172,0.07467000503373339
0.06678611621895382,0.45186263613899974,0.08225133211712997
0.07100404681467135,0.4453908910107548,0.07356398543837629
0.07049431355307627,0.4579785077696353,0.07256297162792504
0.06516112718593406,0.4611955775335397,0.08113055471056163
0.06613874120763531,0.4249524965973506,0.08452902033157147
0.059979081710560905,0.4176549849723425,0.09441008050444026
0.06288495503681632,0.406472620064759,0.08662665968349355
0.06807339626789057,0.4135676172785211,0.07535125569452415
0.026344549459646177,0.4368058851544021,0.11516588845090212
0.03187916473852186,0.42981064928150753,0.11540920499895264
0.035894841620479866,0.43647592877022917,0.11288608361789833
0.029702407982346503,0.4425557199358795,0.11263611151176119
0.01722054990213559,0.44841966436432346,0.11967683285485951
0.018390443007973416,0.4529987984939384,0.1150730288287156
0.013607452053047102,0.45810660771059275,0.11977673767819265
0.013349218866927765,0.45299421996730993,0.1256627258469971
0.02090143969332027,0.43154243365260286,0.11698808852183509
0.02685882828782269,0.42408265823114416,0.11714692927376937
0.02162563912923077,0.44308173934536493,0.1156862578408721
0.019707826195247243,0.43917181638099834,0.11926591349275921
0.017018902639555508,0.43544383997462377,0.13178450943184916
0.018572135806094632,0.4399935007858797,0.12923333229723905
0.015301643648227111,0.44243023698090744,0.13597731090220086
0.013953765609022018,0.43679637751494765,0.1365561999679799
0.019781541450487477,0.43240749978467513,0.12221882066889796
0.020328895204454456,0.43621720169584216,0.12446746310462449
0.017880102302529895,0.4328971834544942,0.1277238936208863
0.016303948030404063,0.4298620144340449,0.12509385096698747
0.016823451437618035,0.44457826668908923,0.12401896197965487
0.013882423434366763,0.44819530309991323,0.1308719939447865
0.00999829626984661,0.45112842515609736,0.1379880095700439
0.010913054757515207,0.44344505126128897,0.14326994599834914
0.04307820833922513,0.4145316023820596,0.11197352019790328
0.037873760247849116,0.4224244146913857,0.11454149257988973
0.03281283195411118,0.4174535730484499,0.1166262231066345
0.03777174429084206,0.4110446417840662,0.11499737775103858
0.017426812991089603,0.4257501722496049,0.12231992308016455
0.021117748714314908,0.40890590648646835,0.12632544383326957
0.021587581535438122,0.41319232053386457,0.12569481528107124
0.0155172369419326,0.4149373062669301,0.12973588229857713
0.015663022719480724,0.4107917651947103,0.1301285298994353
0.04881999823396073,0.39775657713954643,0.10597181887282403
0.04308974958767902,0.3973686202846272,0.11161302657502367
0.04359485800059181,0.38961868268966293,0.11042842556800082
0.048999663059427996,0.3883665666437333,0.10373090906209143
0.04137811933650251,0.3830825417057945,0.11079585079793856
0.047621404115109456,0.3793880029723712,0.10275605133539373
0.037542464242339556,0.3645200288183797,0.10705271987285954
0.04294277963368806,0.37112321127678843,0.10445525520943022
0.03719598429187455,0.3773084489237432,0.11290214669195017
0.03174253865730217,0.37245423451650306,0.11737947192419304
0.01909515035969505,0.3789635351356247,0.1252082967898011
0.01300708884649873,0.3782561740376723,0.12856209291952428
0.018003186326952452,0.3650716929912617,0.12877354237027905
0.024947505768322033,0.36795501953206117,0.12386067004480197
0.020294020953682733,0.40179902212937046,0.122927554907584
0.02428861439736325,0.4012065867297804,0.12009465382443739
0.024722833921632215,0.4033797057115095,0.12204596031819234
0.020607895077171597,0.40508099519075935,0.12525391763111177
0.028390265899939923,0.4004711160456125,0.11805221764977371
0.0302142298717664,0.4001242317265259,0.11732969286374074
0.029914532555457857,0.401903783117726,0.11840218909830053
0.02825994327218016,0.4013767097002065,0.11854547920239093
0.026240505866951733,0.40099777263143044,0.11912102921897444
0.02500190881949837,0.3989762465956486,0.11989729900100397
